"Päivitetty","Kunta","Varmuus","Tyyppi","Pisteet","Nimi","URL","Kunnan sivu","HTTP","Löytötapa","Osumat"
"13.8.2026 klo 14.28","Nurmes","keskitaso","viitesivu","210","Tulokset haulle: ”vanhus”","https://www.nurmes.fi/?s=vanhus","https://www.nurmes.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Närpiö","korkea","palvelusivu","405","Aktivitetsdag för seniorer torsdag 19.9 kl 10-13","https://www.narpes.fi/aktivitetsdag-for-seniorer-torsdag-19-9-kl-10-13/","https://www.narpes.fi/","200","sivukartta","seniorer; för äldre; äldre; pensionärer; pensionär"
"13.8.2026 klo 14.28","Oripää","korkea","palvelusivu","1020","Varhan vanhustenhuollon palvelut","https://oripaa.fi/asukkaalle/hyvinvointi/varsinais-suomen-hyvinvointialue/vanhuspalvelut/","https://oripaa.fi/","200","sivukartta","vanhuspalvelut; vanhuspalvelu; vanhus; ikääntyneille"
"13.8.2026 klo 14.28","Oripää","korkea","palvelusivu","990","Varhan vanhustenhuollon palvelut","https://oripaa.fi/asukkaalle/hyvinvointi/varsinais-suomen-hyvinvointialue/vanhuspalvelut/","https://oripaa.fi/","200","polku","vanhuspalvelut; vanhuspalvelu; vanhus; ikääntyneille"
"13.8.2026 klo 14.28","Oripää","korkea","palvelusivu","990","Varhan vanhustenhuollon palvelut","https://oripaa.fi/asukkaalle/hyvinvointi/varsinais-suomen-hyvinvointialue/vanhuspalvelut/","https://oripaa.fi/","200","polku","vanhuspalvelut; vanhuspalvelu; vanhus; ikääntyneille"
"13.8.2026 klo 14.28","Oripää","keskitaso","viitesivu","210","Oripään vanhus- ja vammaisneuvosto","https://oripaa.fi/asukkaalle/hyvinvointi/oripaan-vanhusneuvosto/","https://oripaa.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Orivesi","korkea","palvelusivu","345","Orivesi lähestyy retkeilyä innovatiivisesti – Eräpyhän minipyhiinvaellus ja virtuaalinen melonta Kopsamo–Purnulla tuovat luontoelämyksiä myös liikuntarajoitteis","https://orivesi.fi/2023/05/26/orivesi-lahestyy-retkeilya-innovatiivisesti-erapyhan-minipyhiinvaellus-ja-virtuaalinen-melonta-kopsamo-purnulla-tuovat-luontoelamyksia-myos-liikuntarajoitteisille-ja-ikaihmisille/","https://orivesi.fi/","200","sisäinen haku","ikaihmisille; ikäihmiset; ikäihmisille"
"13.8.2026 klo 14.28","Orivesi","keskitaso","viitesivu","285","Vanhusneuvosto","https://orivesi.fi/kaupunkimme/paatoksenteko/luottamuselimet/jaostot-neuvostot-ja-toimikunnat/vanhusneuvosto/","https://orivesi.fi/","200","sisäinen haku","vanhus; vanhuspalvelu; seniorit; eläkeläiset"
"13.8.2026 klo 14.28","Orivesi","keskitaso","viitesivu","210","Haku","https://orivesi.fi/?s=vanhus","https://orivesi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Orivesi","keskitaso","viitesivu","195","Helppo tulla, oivallista olla.","https://orivesi.fi/","https://orivesi.fi/","200","sisäinen haku","ikäihmisille; senioreille"
"13.8.2026 klo 14.28","Oulainen","keskitaso","viitesivu","210","Vammais- ja vanhusneuvostot","https://www.oulainen.fi/vammais-ja-vanhusneuvostot","https://www.oulainen.fi/","200","etusivu","vanhus"
"13.8.2026 klo 14.28","Oulu","korkea","palvelusivu","720","Ikääntyneet","https://www.ouka.fi/ikaantyneet","https://www.ouka.fi/","200","etusivu","ikääntyneet; ikaantyneet; vanhustyö; ikäihmisille; ikääntyneille; vanhus"
"13.8.2026 klo 14.28","Oulu","korkea","palvelusivu","370","Lyseon seniorit","https://www.ouka.fi/oulun-lyseo/lyseon-seniorit","https://www.ouka.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Oulu","korkea","palvelusivu","370","Oulun yhteislyseon Seniorit ry","https://www.ouka.fi/osyk/oulun-yhteislyseon-seniorit-ry","https://www.ouka.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Oulu","matala","viitesivu","120","Virkeästi arjessa","https://www.ouka.fi/virkeasti-arjessa","https://www.ouka.fi/","200","syvälinkki",""
"13.8.2026 klo 14.28","Paltamo","keskitaso","viitesivu","210","Elinvoimaa elintavoilla -hanke","https://www.paltamo.fi/hyvinvointi-ja-terveys/elinvoimaa-elintavoilla-hanke.html","https://www.paltamo.fi/","200","syvälinkki","ikäihmisille"
"13.8.2026 klo 14.28","Parainen","korkea","palvelusivu","405","Navigaatio","https://www.pargas.fi/-/r%C3%A5dgivningsbilen-f%C3%B6r-seniorer-i-pargas","https://www.pargas.fi/","200","sivukartta","seniorer; seniorit"
"13.8.2026 klo 14.28","Parainen","korkea","palvelusivu","405","Navigaatio","https://www.pargas.fi/fi/-/r%C3%A5dgivningsbilen-f%C3%B6r-seniorer-i-pargas","https://www.pargas.fi/","200","sivukartta","seniorer; seniorit; senioreille"
"13.8.2026 klo 14.28","Parainen","keskitaso","viitesivu","350","Navigaatio","https://www.pargas.fi/aldreradets-protokoll?inheritRedirect=true","https://www.pargas.fi/","200","sisäinen haku","aldre; seniorit; seniorer; för äldre; äldre"
"13.8.2026 klo 14.28","Parainen","keskitaso","viitesivu","335","Navigaatio","https://www.pargas.fi/sokresultat?p_p_id=com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_mvcPath=%2Fview_content.jsp&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_redirect=%2Fsokresultat%3Fq%3Dvanhus&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_assetEntryId=1233118&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_type=document","https://www.pargas.fi/","200","sisäinen haku","vanhus; seniorit; seniorer; äldre"
"13.8.2026 klo 14.28","Parainen","keskitaso","viitesivu","310","Navigaatio","https://www.pargas.fi/sokresultat?p_p_id=com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_mvcPath=%2Fview_content.jsp&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_redirect=%2Fsokresultat%3Fq%3D%25C3%25A4ldre&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_assetEntryId=162238&_com_liferay_portal_search_web_search_results_portlet_SearchResultsPortlet_INSTANCE_VashVfygFhQL_type=content&inheritRedirect=true","https://www.pargas.fi/","200","sisäinen haku","seniorit; äldreomsorg; seniorer; äldre"
"13.8.2026 klo 14.28","Parikkala","korkea","palvelusivu","695","IKÄÄNTYNEET","https://parikkala.fi/ikaantyneet/","https://parikkala.fi/","200","etusivu","ikääntyneet; ikaantyneet"
"13.8.2026 klo 14.28","Parkano","keskitaso","viitesivu","210","Haku","https://parkano.fi/?s=vanhus","https://www.parkano.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Parkano","keskitaso","viitesivu","210","Search","https://parkano.fi/en/?s=vanhus","https://www.parkano.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pedersören","korkea","palvelusivu","405","Seniorer","https://www.pedersore.fi/sv/valfard/seniorer/","https://www.pedersore.fi/","200","syvälinkki","seniorer; för äldre; äldre; pensionär"
"13.8.2026 klo 14.28","Pedersören","korkea","palvelusivu","370","Promenadbingo för seniorer i maj","https://www.pedersore.fi/sv/aktuellt/promenadbingo-foer-seniorer-i-maj/","https://www.pedersore.fi/","200","syvälinkki","seniorer"
"13.8.2026 klo 14.28","Pedersören","korkea","palvelusivu","370","Seniorernas kulturklubb startar","https://www.pedersore.fi/sv/aktuellt/seniorernas-kulturklubb-startar/","https://www.pedersore.fi/","200","syvälinkki","seniorer"
"13.8.2026 klo 14.28","Pedersören","korkea","palvelusivu","370","Pedersöre pilotkommun för välbefinnanderemiss för seniorer","https://www.pedersore.fi/sv/aktuellt/pedersoere-pilotkommun-foer-vaelbefinnanderemiss-foer-seniorer/","https://www.pedersore.fi/","200","syvälinkki","seniorer"
"13.8.2026 klo 14.28","Pedersören","korkea","palvelusivu","370","Camilla vägleder seniorer till bättre hälsa","https://www.pedersore.fi/sv/aktuellt/camilla-vaegleder-seniorer-till-baettre-haelsa/","https://www.pedersore.fi/","200","syvälinkki","seniorer"
"13.8.2026 klo 14.28","Pelkosenniemi","keskitaso","viitesivu","285","Vanhustenviikko Pelkosenniemellä","https://pelkosenniemi.fi/vanhustenviikko-pelkosenniemella/","https://pelkosenniemi.fi/","200","sisäinen haku","vanhus; vanhustyö"
"13.8.2026 klo 14.28","Pelkosenniemi","keskitaso","viitesivu","210","Hakutulokset: vanhus","https://pelkosenniemi.fi/?s=vanhus","https://pelkosenniemi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pelkosenniemi","keskitaso","viitesivu","210","Mitään ei löytynyt","https://pelkosenniemi.fi/en/?s=vanhus","https://pelkosenniemi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pelkosenniemi","keskitaso","viitesivu","210","Hakutulokset: vanhus","https://pelkosenniemi.fi/page/2/?s=vanhus","https://pelkosenniemi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Perho","keskitaso","viitesivu","210","Hakutulokset haulle: vanhus","https://perho.com/?s=vanhus","https://perho.com/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Petäjävesi","korkea","palvelusivu","495","Senioreille","https://www.petajavesi.fi/vapaa-aika-ja-hyvinvointi/senioreille/","https://www.petajavesi.fi/","200","polku","senioreille; ikääntyneiden palvelut; vanhustyö; seniorineuvonta; seniorit; vanhus"
"13.8.2026 klo 14.28","Petäjävesi","korkea","palvelusivu","405","Senioreille","https://www.petajavesi.fi/vapaa-aika-ja-hyvinvointi/senioreille/","https://www.petajavesi.fi/","200","sivukartta","senioreille; ikääntyneiden palvelut; vanhustyö; seniorineuvonta; seniorit; vanhus"
"13.8.2026 klo 14.28","Petäjävesi","korkea","palvelusivu","405","Senioreille","https://www.petajavesi.fi/vapaa-aika-ja-hyvinvointi/senioreille/?_rt=MnwxfHZhbmh1c3wxNzg2NjIwMzI5&_rt_nonce=35eb397fed","https://www.petajavesi.fi/","200","sisäinen haku","senioreille; ikääntyneiden palvelut; vanhustyö; seniorineuvonta; seniorit; vanhus"
"13.8.2026 klo 14.28","Petäjävesi","korkea","palvelusivu","405","Senioreille","https://www.petajavesi.fi/vapaa-aika-ja-hyvinvointi/senioreille/?_rt=MXwxfHNlbmlvcml8MTc4NjYyMDMyOQ&_rt_nonce=35eb397fed","https://www.petajavesi.fi/","200","sisäinen haku","senioreille; ikääntyneiden palvelut; vanhustyö; seniorineuvonta; seniorit; vanhus"
"13.8.2026 klo 14.28","Petäjävesi","keskitaso","viitesivu","285","Hakutulokset","https://www.petajavesi.fi/?s=vanhus","https://www.petajavesi.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Pieksämäki","korkea","palvelusivu","555","Ikäihmisten palvelut","https://www.pieksamaki.fi/terveys-ja-hyvinvointi/ikaneuvola/","https://www.pieksamaki.fi/","200","syvälinkki","ikäihmisten palvelut; ikääntyneille"
"13.8.2026 klo 14.28","Pieksämäki","korkea","palvelusivu","405","Seniorit","https://www.pieksamaki.fi/seniorit/","https://www.pieksamaki.fi/","200","etusivu","seniorit; vanhus"
"13.8.2026 klo 14.28","Pielavesi","keskitaso","viitesivu","210","Haku","https://pielavesi.fi/?s=vanhus","https://pielavesi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pielavesi","keskitaso","viitesivu","210","Search","https://pielavesi.fi/en/?s=vanhus","https://pielavesi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pielavesi","keskitaso","viitesivu","210","Pyyntö edustajien nimeämisestä Pielaveden kunnan vanhus- ja vammaisneuvostoon","https://pielavesi.fi/pyynto-edustajien-nimeamisesta-pielaveden-kunnan-vanhus-ja-vammaisneuvostoon/?_rt=MnwxfHZhbmh1c3wxNzg2NjE4ODY0&_rt_nonce=232dd097fd","https://pielavesi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pielavesi","keskitaso","viitesivu","210","Haku","https://pielavesi.fi/page/2/?s=vanhus","https://pielavesi.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pietarsaari","korkea","palvelusivu","405","Jakobstad","https://jakobstad.fi/invanare/framjande-av-valfard-och-halsa/valfarstjanster-for-seniorer","https://jakobstad.fi/","200","etusivu","seniorer; äldre; pensionär"
"13.8.2026 klo 14.28","Pietarsaari","keskitaso","viitesivu","350","Jakobstad","https://jakobstad.fi/boende-och-miljo/boende/invanargrupper/de-aldre","https://jakobstad.fi/","200","etusivu","aldre; seniorit; äldreomsorg; seniorer; för äldre; äldre; pensionärer; pensionär"
"13.8.2026 klo 14.28","Pietarsaari","keskitaso","viitesivu","315","Jakobstad","https://jakobstad.fi/group/regering-och-rad/pensionarsklubben-milstolpen-r-f","https://jakobstad.fi/","200","sivukartta","pensionar; seniorit; eläkeläiset; seniorer; äldre; pensionär"
"13.8.2026 klo 14.28","Pietarsaari","keskitaso","viitesivu","250","Jakobstad","https://jakobstad.fi/?phrase=vanhus","https://jakobstad.fi/","200","sisäinen haku","vanhus; seniorer"
"13.8.2026 klo 14.28","Pihtipudas","korkea","palvelusivu","405","Tietoa, neuvontaa ja ohjausta senioreille yhdestä numerosta Keski-​Suomessa 2.1.2026 alkaen","https://pihtipudas.fi/tietoa-neuvontaa-ja-ohjausta-senioreille-yhdesta-numerosta-keski-suomessa-2-1-2026-alkaen/","https://pihtipudas.fi/","200","sivukartta","senioreille; seniorineuvonta"
"13.8.2026 klo 14.28","Pihtipudas","keskitaso","viitesivu","285","Vanhustenviikkoa juhlistetaan myös Pihtiputaalla 6.–12.10.2025!","https://pihtipudas.fi/vanhustenviikkoa-juhlistetaan-myos-pihtiputaalla-6-12-10-2025/","https://pihtipudas.fi/","200","sisäinen haku","vanhus; seniorityö; ikäihmisille; seniorit"
"13.8.2026 klo 14.28","Pihtipudas","keskitaso","viitesivu","285","Vanhustenviikko 7.-13.10.2024","https://pihtipudas.fi/vanhustenviikko-7-13-10-2024/","https://pihtipudas.fi/","200","sisäinen haku","vanhus; senioreille"
"13.8.2026 klo 14.28","Pihtipudas","keskitaso","viitesivu","210","Vanhusneuvosto - Pihtiputaan kunta","https://pihtipudas.fi/pihtiputaan-kunta/paatoksenteko-ja-organisaatio/vaikuttajatoimielimet/vanhusneuvosto/","https://pihtipudas.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pirkkala","korkea","palvelusivu","625","Hyvinvointia elintavoilla ikääntyneet","https://www.pirkkala.fi/kehita-pirkkalaa/hyvinvoinnin-edistaminen/hyvinvointia-elintavoilla-ikaantyneet/","https://www.pirkkala.fi/","200","sivukartta","ikääntyneet; ikaantyneet; ikäihmisille"
"13.8.2026 klo 14.28","Pirkkala","korkea","palvelusivu","600","Liikkuminen – ikääntyneet","https://www.pirkkala.fi/kehita-pirkkalaa/hyvinvoinnin-edistaminen/hyvinvointia-elintavoilla-ikaantyneet/liikkuminen-ikaantyneet/","https://www.pirkkala.fi/","200","sivukartta","ikääntyneet; ikaantyneet"
"13.8.2026 klo 14.28","Pirkkala","korkea","palvelusivu","600","Syöminen – ikääntyneet","https://www.pirkkala.fi/kehita-pirkkalaa/hyvinvoinnin-edistaminen/hyvinvointia-elintavoilla-ikaantyneet/syominen-ikaantyneet/","https://www.pirkkala.fi/","200","sivukartta","ikääntyneet; ikaantyneet"
"13.8.2026 klo 14.28","Pirkkala","korkea","palvelusivu","600","Terveysneuvonta ja ohjaus – ikääntyneet","https://www.pirkkala.fi/kehita-pirkkalaa/hyvinvoinnin-edistaminen/hyvinvointia-elintavoilla-ikaantyneet/terveysneuvonta-ja-ohjaus-ikaantyneet/","https://www.pirkkala.fi/","200","sivukartta","ikääntyneet; ikaantyneet"
"13.8.2026 klo 14.28","Pirkkala","korkea","palvelusivu","600","Mielen hyvinvointi – ikääntyneet","https://www.pirkkala.fi/kehita-pirkkalaa/hyvinvoinnin-edistaminen/hyvinvointia-elintavoilla-ikaantyneet/hyvinvointia-muuhun-arkeen-ikaantyneet/mielen-hyvinvointi-ikaantyneet/","https://www.pirkkala.fi/","200","sivukartta","ikääntyneet; ikaantyneet"
"13.8.2026 klo 14.28","Polvijärvi","keskitaso","viitesivu","210","Vanhus- ja vammaisneuvosto","https://www.polvijarvi.fi/vanhus-ja-vammaisneuvosto","https://www.polvijarvi.fi/","200","syvälinkki","vanhus"
"13.8.2026 klo 14.28","Pomarkku","keskitaso","viitesivu","600","Joulupostia ikäihmisille","https://www.pomarkku.fi/joulupostia-ikaihmisille/","https://www.pomarkku.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikääntyneille"
"13.8.2026 klo 14.28","Pomarkku","keskitaso","viitesivu","285","Haku","https://www.pomarkku.fi/?s=vanhus","https://www.pomarkku.fi/","200","sisäinen haku","vanhus; vanhustyö; senioreille"
"13.8.2026 klo 14.28","Pomarkku","keskitaso","viitesivu","285","Haku","https://www.pomarkku.fi/?s=vanhus&post_type=page","https://www.pomarkku.fi/","200","sisäinen haku","vanhus; vanhustyö; senioreille"
"13.8.2026 klo 14.28","Pomarkku","keskitaso","viitesivu","210","Haku","https://www.pomarkku.fi/?s=vanhus&post_type=post","https://www.pomarkku.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pomarkku","keskitaso","viitesivu","210","Keräämme vinkkejä ja toiveita – vaikuta vanhus- ja vammaisneuvoston toimintaan","https://www.pomarkku.fi/keraamme-vinkkeja-ja-toiveita-vaikuta-vanhus-ja-vammaisneuvoston-toimintaan/","https://www.pomarkku.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pori","keskitaso","viitesivu","600","Ikäihmisille turvallinen ja esteetön asuminen -hanke","https://www.pori.fi/kaupunki-ja-hallinto/hankkeet-ja-verkostot/hankkeet/ikaihmisille-turvallinen-ja-esteeton-asuminen-hanke/","https://www.pori.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikäystävällinen"
"13.8.2026 klo 14.28","Pori","keskitaso","viitesivu","500","Ikäystävällinen Pori -hanke","https://www.pori.fi/kaupunki-ja-hallinto/hankkeet-ja-verkostot/hankkeet/ikaystavallinen-pori-hanke/","https://www.pori.fi/","200","sivukartta","ikäystävällinen; ikaystavallinen; ikäihmisille"
"13.8.2026 klo 14.28","Pori","keskitaso","viitesivu","370","Senioritori 16.1.2026","https://www.pori.fi/kaupunki-ja-hallinto/paatoksenteko/toimielimet/vaikuttamistoimielimet/seniorineuvosto/senioritori-16-1-2026/","https://www.pori.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Pori","keskitaso","viitesivu","280","Hae","https://www.pori.fi/?s=vanhus","https://www.pori.fi/","200","sisäinen haku","vanhus; ikäystävällinen"
"13.8.2026 klo 14.28","Pori","keskitaso","viitesivu","210","Search","https://www.pori.fi/en/?s=vanhus","https://www.pori.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Porvoo","korkea","palvelusivu","570","Kursseja ikäihmisille","https://www.porvoo.fi/kulttuuri-ja-vapaa-aika/kansalaisopisto/kansalaisopiston-kursseja-ikaihmisille/","https://www.porvoo.fi/","200","sivukartta","ikäihmisille; ikaihmisille"
"13.8.2026 klo 14.28","Porvoo","korkea","palvelusivu","370","Seniorernas välmående","https://www.porvoo.fi/sv/valmaende-och-sakerhet/seniorernas-valmaende/","https://www.porvoo.fi/","200","sivukartta","seniorer"
"13.8.2026 klo 14.28","Porvoo","keskitaso","viitesivu","330","Äldreveckans program","https://www.porvoo.fi/sv/forvaltning-och-delaktighet/delta-och-paverka/rad/seniorradet/aldreveckan/","https://www.porvoo.fi/","200","sivukartta","äldre; aldre"
"13.8.2026 klo 14.28","Porvoo","keskitaso","viitesivu","200","Senioreiden hyvinvointi","https://www.porvoo.fi/hyvinvointi-ja-turvallisuus/senioreiden-hyvinvointi/","https://www.porvoo.fi/","200","syvälinkki","senioreille"
"13.8.2026 klo 14.28","Pudasjärvi","korkea","palvelusivu","645","Pudasjärven seniorisivut","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/seniorit/","https://www.pudasjarvi.fi/","200","etusivu","seniorit; seniorisivut; ikäihmisille; vanhus"
"13.8.2026 klo 14.28","Pudasjärvi","korkea","palvelusivu","405","Ikäihmisten terveys ja hyvinvointi","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/seniorit/terveys-ja-hyvinvointi/","https://www.pudasjarvi.fi/","200","sivukartta","seniorit; vanhus"
"13.8.2026 klo 14.28","Pudasjärvi","korkea","palvelusivu","405","Ikäihmisten asuminen","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/seniorit/ikaihmisten-asumispalvelut/","https://www.pudasjarvi.fi/","200","sivukartta","seniorit; vanhus"
"13.8.2026 klo 14.28","Pudasjärvi","korkea","palvelusivu","405","Lupsakkaa joutoaikaa","https://www.pudasjarvi.fi/asuminen-ja-ymparisto/seniorit/lupsakka-joutoaikaa/","https://www.pudasjarvi.fi/","200","sivukartta","seniorit; vanhus"
"13.8.2026 klo 14.28","Punkalaidun","matala","viitesivu","75","Evästeasetukset","https://www.punkalaidun.fi/yhteystiedot/index.tmpl?sivu_id=10466","https://www.punkalaidun.fi/","200","etusivu",""
"13.8.2026 klo 14.28","Punkalaidun","matala","viitesivu","75","Evästeasetukset","https://www.punkalaidun.fi/materiaali/index.tmpl?sivu_id=12665","https://www.punkalaidun.fi/","200","etusivu",""
"13.8.2026 klo 14.28","Puolanka","korkea","palvelusivu","370","Vesijumppa senioreille alkaa 3.9 Mäntykodissa.","https://puolanka.fi/vesijumppa-senioreille-alkaa-3-9-mantykodissa/","https://puolanka.fi/","200","sivukartta","senioreille"
"13.8.2026 klo 14.28","Puolanka","keskitaso","viitesivu","285","Hakutulokset","https://puolanka.fi/?s=vanhus","https://puolanka.fi/","200","sisäinen haku","vanhus; ikääntyneille"
"13.8.2026 klo 14.28","Puolanka","keskitaso","viitesivu","210","Vammais- ja vanhusneuvosto","https://puolanka.fi/hallinto/toimielimet/vammais-ja-vanhusneuvosto/","https://puolanka.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Puolanka","keskitaso","viitesivu","210","Valtakunnallinen vanhustenviikko 6.-13.10.2024","https://puolanka.fi/valtakunnallinen-vanhustenviikko-6-13-10-2024/","https://puolanka.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Puumala","keskitaso","viitesivu","285","Hakutulokset haulle: vanhus","https://puumala.fi/?s=vanhus","https://puumala.fi/","200","sisäinen haku","vanhus; seniorit"
"13.8.2026 klo 14.28","Puumala","keskitaso","viitesivu","210","Ei hakutuloksia","https://puumala.fi/en/?s=vanhus","https://puumala.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Puumala","keskitaso","viitesivu","210","Ei hakutuloksia","https://puumala.fi/ru/?s=vanhus","https://puumala.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pyhäjärvi","keskitaso","viitesivu","285","Vanhusneuvosto","https://www.pyhajarvi.fi/fi/vanhusneuvosto","https://www.pyhajarvi.fi/","200","etusivu","vanhus; ikäihmisten palvelut; vanhustyö; seniorit; eläkeläiset"
"13.8.2026 klo 14.28","Pälkäne","keskitaso","viitesivu","210","Hakutulokset","https://www.palkane.fi/?s=vanhus","https://www.palkane.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pälkäne","keskitaso","viitesivu","210","Pyyntö vammais-, potilas- ja vanhusjärjestöille","https://www.palkane.fi/pyynto-vammais-potilas-ja-vanhusjarjestoille/?_rt=MXwxfHZhbmh1c3wxNzg2NjIwMzU4&_rt_nonce=bc0e1c847b","https://www.palkane.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Pöytyä","korkea","palvelusivu","1035","Vanhustyö | Pöytyän kunta","https://www.poytya.fi/voi-hyvin/vanhustyo/","https://www.poytya.fi/","200","etusivu","vanhustyö; vanhustyo; vanhus"
"13.8.2026 klo 14.28","Raasepori","keskitaso","viitesivu","850","Välfärdsområdet informerar: Svara på enkäten om färdtjänst för äldre och personer med funktionsnedsättning","https://www.raseborg.fi/artiklar/okategoriserade-sv/valfardsomradet-informerar-svara-pa-enkaten-om-fardtjanst-for-aldre-och-personer-med-funktionsnedsattning/","https://www.raseborg.fi/","200","sivukartta","för äldre; for aldre; äldre; aldre; seniorer"
"13.8.2026 klo 14.28","Raasepori","keskitaso","viitesivu","645","Kysely vanhuspalvelujen laadusta ja riittävyydestä joulukuussa 2021","https://www.raseborg.fi/fi/artikkelit/uncategorized/kysely-vanhuspalvelujen-laadusta-ja-riittavyydesta-joulukuussa-2021/","https://www.raseborg.fi/","200","sivukartta","vanhuspalvelu; vanhus; seniorit"
"13.8.2026 klo 14.28","Raasepori","korkea","palvelusivu","370","Seniorer","https://www.raseborg.fi/seniorer/","https://www.raseborg.fi/","200","etusivu","seniorer"
"13.8.2026 klo 14.28","Raasepori","korkea","palvelusivu","370","Voimaa vanhuuteen","https://www.raseborg.fi/fi/seniorit/voimaa-vanhuuteen/","https://www.raseborg.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Raasepori","korkea","palvelusivu","370","Seniorit","https://www.raseborg.fi/fi/seniorit/","https://www.raseborg.fi/","200","sivukartta","seniorit"
"13.8.2026 klo 14.28","Raisio","korkea","palvelusivu","600","Ikäihmiset","https://raisio.fi/fi/kulttuuri-ja-vapaa-aika/kirjasto/kirjaston-palvelut/ikaihmiset","https://raisio.fi/","200","sivukartta","ikäihmiset; ikaihmiset"
"13.8.2026 klo 14.28","Raisio","korkea","palvelusivu","600","Jaetaan yhdessä jouluiloa – lähetä joulukortti ikäihmisille!","https://raisio.fi/fi/jaetaan-yhdessa-jouluiloa-laheta-joulukortti-ikaihmisille","https://raisio.fi/","200","sivukartta","ikäihmisille; ikaihmisille; ikäihmiset"
"13.8.2026 klo 14.28","Raisio","korkea","palvelusivu","405","Senioritiistain Kulttuurikurkistus","https://raisio.fi/fi/senioritiistain-kulttuurikurkistus","https://raisio.fi/","200","sivukartta","seniorit; ikäihmiset; ikäihmisille"
"13.8.2026 klo 14.28","Raisio","keskitaso","viitesivu","245","Vireänä kaiken ikää","https://raisio.fi/fi/vireana-kaiken-ikaa","https://raisio.fi/","200","etusivu","ikääntyneiden palvelut; ikäihmiset; ikäihmisille; vanhus"
"13.8.2026 klo 14.28","Ranua","korkea","palvelusivu","460","Senioreille","https://ranua.fi/senioreille/","https://www.ranua.fi/","200","polku","senioreille"
"13.8.2026 klo 14.28","Ranua","keskitaso","viitesivu","210","Hait kohdetta vanhus. - Ranua","https://ranua.fi/?s=vanhus","https://www.ranua.fi/","200","sisäinen haku","vanhus"
"13.8.2026 klo 14.28","Ranua","keskitaso","viitesivu","210","Hait kohdetta vanhus. - Ranua","https://ranua.fi/en/?s=vanhus","https://www.ranua.fi/","200","sisäinen haku","vanhus"
